CP3,C3,F5,PO3,PO4,F6,C4,CP4
-436.7306823730469,-1304.3582763671875,-348.1507263183594,152.61769104003906,-154.09291076660156,-1223.556640625,-693.7533569335938,97.43124389648438
-1707.2930908203125,-2233.207275390625,-645.0042114257812,-88.17761993408203,-1186.542236328125,-2475.678955078125,-992.484375,-125.19210815429688
-646.4794311523438,-2413.384521484375,-1446.1800537109375,-210.48635864257812,-254.07225036621094,-2084.1435546875,-1919.053466796875,-419.3633728027344
9893.4619140625,10097.4443359375,10458,10348.2978515625,9953.2080078125,9965.546875,10449.4169921875,10371.9677734375
10077.8642578125,9838.611328125,10376.662109375,10435.4697265625,10221.2275390625,9809.7099609375,10214.857421875,10443.248046875
-1279.2125244140625,-1216.0465087890625,-212.49801635742188,-185.40769958496094,-1049.54833984375,-1445.2413330078125,-311.0691833496094,-125.32621765136719
-708.1702270507812,-1613.7510986328125,-579.2230224609375,-91.1280517578125,-412.8590087890625,-1522.2877197265625,-966.19873046875,-168.57684326171875
-603.8993530273438,-1374.900390625,-1204.4459228515625,-910.677001953125,-351.8387756347656,-1367.8594970703125,-1165.151611328125,-1157.3731689453125
-256.218017578125,-1164.2127685546875,-1227.177734375,-1263.387451171875,-398.5762634277344,-882.3796997070312,-1325.4805908203125,-1254.5362548828125
-31884.826171875,-31912.587890625,-31865.716796875,-31811.400390625,-31851.8359375,-31924.0546875,-31852.974609375,-31853.04296875
-31823.337890625,-31945.84765625,-31882.546875,-31860.75390625,-31804.427734375,-31920.634765625,-31884.357421875,-31865.58203125
-17152.123046875,-17136.701171875,-16939.22265625,-16918.16796875,-17094.5234375,-17202.146484375,-16962.55859375,-16937.814453125
-17009.36328125,-17243.787109375,-17035.916015625,-16959.00390625,-16960.009765625,-17239.09375,-17099.75390625,-16950.82421875
-203.1102752685547,-872.05322265625,-855.0211791992188,-174.14242553710938,-121.30290222167969,-669.8817138671875,-1009.8516845703125,-300.1391906738281
-81.807373046875,-450.67816162109375,-1050.8223876953125,-482.26116943359375,-75.57123565673828,-289.41033935546875,-979.4756469726562,-700.794189453125
1.1399388313293457,-992.88671875,-1012.8021240234375,10.930002212524414,103.13093566894531,-678.397705078125,-1223.1544189453125,-146.11334228515625
169.11328125,-328.36944580078125,-1267.4107666015625,-389.85906982421875,177.22695922851562,-115.40204620361328,-1168.034912109375,-772.2750244140625
-94.74903106689453,-1631.118408203125,-2376.638427734375,-755.10888671875,-92.80443572998047,-1075.3646240234375,-2542.130615234375,-1108.8251953125
-110.03762817382812,-527.1881713867188,-2381.26513671875,-1564.8677978515625,-256.1509704589844,-227.25015258789062,-2014.4730224609375,-2060.204833984375
10298.005859375,9875.15625,10055.0654296875,10434.5302734375,10347.5595703125,9976.4091796875,9925.7158203125,10404.154296875
10396.7783203125,10113.6044921875,9825.6689453125,10336.8310546875,10430.4404296875,10204.330078125,9808.5703125,10151.3564453125
-261.64947509765625,-1258.0230712890625,-1267.8131103515625,-248.90899658203125,-160.66432189941406,-958.6215209960938,-1486.882568359375,-423.2525939941406
-107.95891571044922,-611.5436401367188,-1545.8240966796875,-618.38330078125,-74.4312973022461,-393.6141662597656,-1461.8709716796875,-1048.1402587890625
-687.6513061523438,-593.841064453125,-1462.13916015625,-1233.413818359375,-1012.2656860351562,-364.2439880371094,-1417.010986328125,-1192.9794921875
-1182.787109375,-281.2296142578125,-1155.763916015625,-1248.4342041015625,-1263.25341796875,-465.4303283691406,-811.1000366210938,-1348.346435546875
-31834.736328125,-31930.759765625,-31959.66015625,-31900.853515625,-31863.033203125,-31891.33203125,-31966.96875,-31872.689453125
-31839.900390625,-31809.859375,-31958.921875,-31884.15625,-31861.826171875,-31826.48828125,-31952.216796875,-31928.2109375
-16942.708984375,-17196.78125,-17206.103515625,-16982.40625,-16955.517578125,-17115.376953125,-17262.09375,-16993.404296875
-16945.2578125,-16998.5,-17272.95703125,-17053.88671875,-16956.5234375,-16969.599609375,-17245.46484375,-17138.9140625
-122.77811431884766,-190.03451538085938,-837.9891357421875,-913.5603637695312,-223.56211853027344,-110.30584716796875,-604.234619140625,-1035.66796875
-359.4830627441406,-97.0289077758789,-448.66650390625,-1048.207275390625,-547.3047485351562,-132.1658477783203,-272.7806701660156,-933.1405029296875
100.18050384521484,45.463443756103516,-907.0560302734375,-1062.0206298828125,24.00577163696289,142.62646484375,-558.3688354492188,-1262.64990234375
-236.4367218017578,123.78394317626953,-303.9613342285156,-1276.195068359375,-496.9462890625,134.781005859375,-68.66455078125,-1108.3558349609375
-483.73638916015625,-75.83946228027344,-1470.2529296875,-2394.810302734375,-790.9834594726562,-44.859947204589844,-872.9920043945312,-2505.3173828125
-1238.3758544921875,-161.066650390625,-448.1971130371094,-2273.10498046875,-1638.092041015625,-298.4627990722656,-148.52732849121094,-1836.307373046875
10442.64453125,10318.591796875,9891.1826171875,10008.529296875,10453.6416015625,10370.6943359375,10053.5224609375,9900.16796875
10394.7001953125,10393.626953125,10137.8115234375,9823.7919921875,10296.8662109375,10427.2890625,10255.2919921875,9854.837890625
-156.84217834472656,-204.45138549804688,-1183.2564697265625,-1320.5855712890625,-191.17445373535156,-117.01136779785156,-801.5781860351562,-1494.92919921875
-455.8414306640625,-132.63523864746094,-554.81494140625,-1565.337158203125,-759.1322021484375,-116.07259368896484,-327.0283203125,-1391.328857421875
-1226.57421875,-765.5695190429688,-495.3369445800781,-1392.46875,-1176.953369140625,-1013.673828125,-265.8069152832031,-1326.0841064453125
-1214.9066162109375,-1230.9327392578125,-335.5443420410156,-1038.8865966796875,-1219.6004638671875,-1268.0814208984375,-525.377685546875,-688.8583374023438
-31888.044921875,-31839.4296875,-31892.404296875,-31948.328125,-31882.8828125,-31830.376953125,-31841.173828125,-31975.3515625
-31894.080078125,-31862.765625,-31853.779296875,-31974.345703125,-31927.072265625,-31916.0078125,-31848.68359375,-31939.41015625
-16974.494140625,-16948.140625,-17161.041015625,-17207.98046875,-16976.37109375,-16929.365234375,-17052.94921875,-17260.1484375
-17013.38671875,-16953.841796875,-17022.169921875,-17270.20703125,-17073.53515625,-16983.2109375,-16943.380859375,-17180.689453125
-751.4879150390625,-134.4457244873047,-178.16574096679688,-790.5140380859375,-968.0762939453125,-277.3404235839844,-128.0084228515625,-565.7449340820312
-1029.9012451171875,-395.6258239746094,-108.7635726928711,-408.9698181152344,-1060.54541015625,-613.287109375,-121.70523071289062,-261.5824279785156
-839.86669921875,91.7986068725586,61.087310791015625,-832.423583984375,-1146.10791015625,-78.05228424072266,136.65855407714844,-480.0483703613281
-1256.3466796875,-278.34625244140625,134.579833984375,-245.6903533935547,-1275.1221923828125,-612.8176879882812,108.56240844726562,-36.67920684814453
-2118.743896484375,-506.736328125,-35.20399475097656,-1290.075439453125,-2431.690673828125,-895.9248657226562,-62.76369094848633,-710.785400390625
-2397.023193359375,-1281.894775390625,-156.84217834472656,-333.5997314453125,-2193.711669921875,-1793.3919677734375,-347.2119445800781,-125.99676513671875
10161.4814453125,10467.3876953125,10332.271484375,9932.0859375,9969.3681640625,10432.0498046875,10410.994140625,10086.044921875
9887.494140625,10403.8193359375,10420.9189453125,10183.8779296875,9819.09765625,10264.5458984375,10439.5595703125,10298.20703125
-1093.2012939453125,-158.04916381835938,-199.5563507080078,-1106.880615234375,-1436.3900146484375,-352.30816650390625,-122.77811431884766,-763.356689453125
-1577.87646484375,-553.1385498046875,-147.25328063964844,-515.9229125976562,-1577.2730712890625,-894.9190673828125,-176.958740234375,-299.33453369140625
-1355.1190185546875,-1192.7783203125,-841.6771850585938,-433.5791015625,-1424.923583984375,-1217.722900390625,-1130.6851806640625,-257.9614562988281
-1212.827880859375,-1170.247802734375,-1239.918212890625,-362.8358154296875,-982.0238037109375,-1285.44873046875,-1247.96484375,-622.0713500976562
-31925.865234375,-31891.197265625,-31851.5,-31879.865234375,-31957.24609375,-31902.931640625,-31860.3515625,-31840.5703125
-31935.453125,-31863.16796875,-31855.92578125,-31824.8125,-31947.9921875,-31892.26953125,-31875.169921875,-31821.99609375
-17108.873046875,-16932.78515625,-16927.689453125,-17118.4609375,-17216.96484375,-16980.328125,-16933.658203125,-17018.884765625
-17221.32421875,-16991.525390625,-16935.265625,-16966.380859375,-17240.703125,-17065.353515625,-16953.037109375,-16943.916015625
-950.2396240234375,-843.6217651367188,-181.18321228027344,-144.90634155273438,-725.6046142578125,-985.1753540039062,-285.0517578125,-102.996826171875
-518.6051025390625,-1054.2423095703125,-456.914306640625,-124.05216979980469,-398.9115295410156,-1057.86328125,-676.453125,-142.7605743408203
-1081.399658203125,-955.40283203125,39.96491622924805,87.03768157958984,-714.4063720703125,-1164.4810791015625,-95.35253143310547,155.29989624023438
-407.2934265136719,-1280.888916015625,-339.83587646484375,170.3873291015625,-174.47769165039062,-1240.320556640625,-700.391845703125,103.86854553222656
-1769.0509033203125,-2284.03515625,-647.7534790039062,-48.480926513671875,-1147.247802734375,-2453.01416015625,-961.0354614257812,-44.18939208984375
-576.4737548828125,-2362.221435546875,-1381.8741455078125,-181.78671264648438,-295.9147033691406,-2139.866455078125,-1950.234130859375,-444.0397033691406
